,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
5723,3.0,93,17.0,92.0,partly cloudy,998.54,0,Winter,1.5,mountain,Snowy
10306,18.0,99,6.0,69.0,overcast,998.88,1,Autumn,3.0,mountain,Rainy
10442,12.0,31,5.0,25.0,overcast,1055.3,6,Spring,19.0,mountain,Rainy
9046,38.0,73,11.0,56.0,cloudy,1124.17,8,Spring,18.5,coastal,Cloudy
5690,10.0,62,12.0,28.0,overcast,1015.42,4,Summer,8.0,mountain,Cloudy
12453,15.0,67,11.0,65.0,overcast,1006.82,1,Summer,2.5,coastal,Rainy
5179,37.0,26,10.0,5.0,clear,1029.93,6,Autumn,5.5,mountain,Sunny
4378,25.0,77,12.5,28.0,partly cloudy,1000.17,4,Winter,5.5,mountain,Cloudy
8929,15.0,76,5.5,99.0,overcast,993.0,1,Autumn,4.5,mountain,Rainy
10859,22.0,60,2.5,13.0,overcast,1011.83,4,Spring,5.5,inland,Cloudy
3050,-6.0,21,3.0,29.0,cloudy,979.31,7,Spring,6.5,coastal,Cloudy
9839,20.0,50,0.0,12.0,overcast,1012.52,1,Winter,7.0,coastal,Cloudy
4667,-2.0,99,16.0,95.0,partly cloudy,985.03,0,Winter,1.5,mountain,Snowy
413,31.0,96,14.5,92.0,overcast,1000.22,12,Summer,10.0,mountain,Cloudy
9304,24.0,47,9.5,9.0,partly cloudy,1010.26,9,Spring,8.5,coastal,Sunny
9277,34.0,73,3.5,27.0,partly cloudy,1013.02,4,Spring,7.5,mountain,Cloudy
10580,25.0,62,5.5,15.0,partly cloudy,1014.82,1,Winter,6.5,inland,Cloudy
1989,20.0,82,9.5,89.0,overcast,1002.04,1,Autumn,4.0,inland,Rainy
2777,-7.0,88,13.5,91.0,overcast,989.51,0,Winter,4.0,inland,Snowy
8561,22.0,26,6.5,12.0,clear,1022.85,6,Spring,7.5,inland,Sunny
8277,19.0,68,7.0,48.0,partly cloudy,1010.43,1,Spring,6.5,inland,Cloudy
9110,15.0,67,3.5,29.0,partly cloudy,1017.65,4,Winter,7.5,inland,Cloudy
1070,37.0,73,11.0,84.0,cloudy,1005.06,1,Winter,6.5,inland,Cloudy
1322,42.0,66,7.0,19.0,partly cloudy,1018.47,9,Winter,5.5,coastal,Sunny
1823,38.0,88,23.5,78.0,overcast,1002.81,6,Winter,6.5,inland,Cloudy
11013,19.0,53,7.0,50.0,cloudy,1163.66,3,Autumn,1.5,coastal,Cloudy
1685,42.0,33,2.0,14.0,clear,1015.7,5,Autumn,9.0,inland,Sunny
224,-9.0,67,13.0,92.0,overcast,981.36,0,Winter,2.0,mountain,Snowy
11340,36.0,60,7.5,6.0,clear,1029.37,9,Summer,8.5,coastal,Sunny
7154,34.0,52,1.5,15.0,overcast,1014.46,2,Spring,5.0,coastal,Cloudy
13177,-3.0,94,8.0,50.0,overcast,987.63,1,Winter,4.0,inland,Snowy
6168,-13.0,56,13.0,56.0,overcast,841.83,14,Spring,19.5,coastal,Rainy
12771,27.0,55,0.0,7.0,clear,1022.26,6,Summer,7.5,mountain,Sunny
8727,34.0,67,12.0,40.0,partly cloudy,1015.26,2,Summer,7.5,coastal,Cloudy
12343,27.0,30,12.5,26.0,cloudy,1029.39,3,Spring,19.5,inland,Cloudy
8998,17.0,65,12.5,34.0,partly cloudy,1009.68,4,Summer,5.5,coastal,Cloudy
9622,-3.0,95,19.5,50.0,overcast,990.58,0,Winter,4.0,inland,Snowy
2094,-13.0,34,9.5,15.0,cloudy,940.59,0,Summer,16.5,coastal,Snowy
12492,33.0,61,6.0,78.0,partly cloudy,1019.2,3,Winter,3.5,coastal,Rainy
12283,-4.0,106,10.5,75.0,overcast,999.72,12,Winter,3.0,mountain,Snowy
8911,20.0,68,4.5,91.0,partly cloudy,833.02,1,Spring,19.0,mountain,Sunny
3626,35.0,32,6.5,9.0,clear,1013.84,11,Spring,8.5,inland,Sunny
10740,21.0,97,12.0,61.0,overcast,1006.8,2,Spring,2.5,mountain,Rainy
7099,15.0,65,2.5,44.0,overcast,1008.18,3,Summer,8.0,inland,Cloudy
11862,12.0,65,5.0,33.0,overcast,1160.85,12,Autumn,18.5,coastal,Sunny
11964,32.0,98,5.5,89.0,overcast,1006.51,2,Spring,2.5,coastal,Rainy
2798,25.0,81,16.5,77.0,partly cloudy,1013.95,2,Autumn,5.0,mountain,Rainy
4768,30.0,57,14.5,18.0,overcast,1006.24,3,Winter,8.0,coastal,Cloudy
10658,-7.0,64,19.5,82.0,overcast,999.17,0,Winter,3.5,mountain,Snowy
468,20.0,65,10.0,42.0,cloudy,1080.21,10,Autumn,17.0,coastal,Snowy
2211,3.0,64,3.5,87.0,overcast,986.96,1,Winter,2.0,inland,Snowy
8947,-2.0,58,3.0,14.0,overcast,868.22,12,Winter,15.5,inland,Snowy
12578,30.0,68,13.5,40.0,overcast,1002.37,3,Summer,7.0,coastal,Cloudy
12115,-9.0,72,17.0,55.0,partly cloudy,989.06,1,Winter,3.5,mountain,Snowy
10174,29.0,73,5.5,42.0,partly cloudy,1010.3,1,Summer,5.0,coastal,Cloudy
3034,26.0,54,2.5,3.0,clear,1014.16,11,Autumn,6.5,mountain,Sunny
4961,3.0,67,15.0,96.0,partly cloudy,984.37,0,Winter,5.0,mountain,Snowy
7874,13.0,87,25.5,77.0,partly cloudy,1000.91,4,Summer,1.0,coastal,Rainy
4952,20.0,69,13.5,34.0,partly cloudy,1014.07,4,Summer,5.5,inland,Cloudy
3653,43.0,48,5.0,26.0,partly cloudy,936.13,7,Summer,9.0,inland,Snowy
6975,22.0,69,6.5,61.0,partly cloudy,1009.33,2,Autumn,2.5,coastal,Rainy
11522,34.0,77,6.5,65.0,partly cloudy,1019.88,2,Summer,1.5,inland,Rainy
10539,-3.0,93,1.5,54.0,overcast,984.52,0,Winter,2.5,inland,Snowy
3386,37.0,61,3.0,13.0,partly cloudy,1027.24,6,Autumn,9.0,inland,Sunny
2438,10.0,90,11.0,78.0,partly cloudy,992.09,2,Autumn,4.5,inland,Rainy
10210,37.0,49,9.0,3.0,clear,1026.49,6,Autumn,7.0,inland,Sunny
10231,19.0,77,7.5,72.0,partly cloudy,1002.91,10,Spring,4.0,coastal,Cloudy
10241,28.0,60,8.0,26.0,partly cloudy,1017.02,4,Autumn,8.0,mountain,Cloudy
9877,-6.0,82,9.5,65.0,partly cloudy,998.35,0,Winter,3.0,mountain,Snowy
1347,11.0,65,7.5,73.0,overcast,1002.92,2,Winter,3.5,inland,Rainy
6748,13.0,93,8.0,64.0,partly cloudy,990.97,0,Spring,1.5,inland,Rainy
4589,13.0,66,7.5,34.0,overcast,1008.95,3,Winter,8.0,mountain,Cloudy
3086,13.0,58,7.5,37.0,partly cloudy,1005.43,1,Autumn,5.5,coastal,Cloudy
87,27.0,43,1.0,8.0,clear,1022.48,9,Summer,9.0,mountain,Sunny
4307,28.0,72,14.0,73.0,partly cloudy,1005.12,1,Summer,1.0,coastal,Rainy
5804,-6.0,86,1.0,84.0,overcast,989.18,1,Winter,2.0,inland,Snowy
1413,24.0,69,8.0,52.0,overcast,1011.15,0,Summer,1.5,inland,Rainy
11890,12.0,76,7.0,57.0,cloudy,1139.25,8,Spring,1.0,mountain,Sunny
1099,16.0,82,5.5,82.0,partly cloudy,1012.96,1,Winter,1.5,inland,Rainy
3599,11.0,50,5.5,28.0,overcast,1005.71,1,Spring,8.0,coastal,Cloudy
9435,20.0,74,5.0,15.0,partly cloudy,1005.22,1,Autumn,7.5,inland,Cloudy
2704,-2.0,61,5.5,54.0,overcast,980.09,0,Winter,3.5,mountain,Snowy
2843,-9.0,72,1.0,103.0,partly cloudy,998.72,2,Winter,2.0,inland,Snowy
9293,15.0,88,27.0,71.0,partly cloudy,1018.77,5,Winter,9.5,inland,Cloudy
11301,28.0,67,3.5,25.0,partly cloudy,1015.6,1,Autumn,6.5,mountain,Cloudy
10437,27.0,99,17.5,91.0,overcast,991.27,2,Spring,3.0,coastal,Rainy
7926,44.0,58,2.5,4.0,partly cloudy,1029.16,11,Summer,5.5,inland,Sunny
8198,-2.0,68,8.5,53.0,partly cloudy,981.32,1,Winter,4.0,mountain,Snowy
11436,30.0,75,10.0,17.0,overcast,1017.28,3,Summer,8.5,mountain,Cloudy
2934,33.0,37,6.5,12.0,clear,1016.71,11,Spring,9.5,inland,Sunny
1499,24.0,69,4.0,12.0,clear,1027.77,10,Spring,9.5,coastal,Sunny
7934,23.0,74,19.5,92.0,overcast,998.93,1,Winter,2.0,inland,Rainy
8829,31.0,33,5.5,5.0,partly cloudy,1023.58,11,Winter,10.0,mountain,Sunny
369,2.0,86,1.5,76.0,overcast,990.66,1,Winter,2.5,inland,Snowy
1791,1.0,88,2.5,70.0,overcast,998.54,1,Winter,2.0,mountain,Snowy
6374,18.0,56,11.0,46.0,partly cloudy,1012.72,2,Summer,6.5,mountain,Cloudy
5805,30.0,61,11.5,48.0,partly cloudy,1003.84,2,Autumn,7.5,mountain,Cloudy
9214,31.0,96,9.0,81.0,overcast,1019.95,2,Spring,3.5,inland,Rainy
9933,24.0,29,2.0,13.0,clear,1028.6,9,Autumn,6.5,coastal,Sunny
2196,10.0,79,5.0,91.0,overcast,1017.95,3,Autumn,2.0,coastal,Rainy
11490,4.0,51,3.0,84.0,partly cloudy,1152.61,6,Winter,6.0,inland,Cloudy
2473,28.0,67,14.5,83.0,partly cloudy,1016.48,3,Summer,1.5,inland,Rainy
11761,12.0,60,3.0,25.0,partly cloudy,1005.49,1,Winter,6.0,inland,Cloudy
7157,11.0,96,7.5,90.0,partly cloudy,998.15,3,Summer,1.5,coastal,Rainy
9577,24.0,87,19.5,68.0,overcast,998.14,1,Winter,1.0,coastal,Rainy
6893,20.0,64,9.0,41.0,cloudy,837.98,0,Summer,2.5,mountain,Snowy
6307,-9.0,78,12.5,84.0,overcast,999.78,1,Winter,3.0,inland,Snowy
5867,40.0,69,4.0,4.0,clear,1015.21,9,Winter,8.0,coastal,Sunny
4108,14.0,53,12.5,45.0,partly cloudy,1015.47,2,Winter,5.5,mountain,Cloudy
12377,32.0,71,19.5,78.0,overcast,1016.92,1,Spring,2.0,coastal,Rainy
635,0.0,84,17.0,96.0,overcast,989.75,0,Winter,1.0,mountain,Snowy
11774,24.0,64,11.0,98.0,overcast,992.78,1,Summer,5.0,inland,Rainy
2740,21.0,84,16.5,69.0,overcast,1005.71,2,Autumn,2.5,mountain,Rainy
6904,-8.0,75,7.5,58.0,overcast,993.83,0,Winter,1.5,mountain,Snowy
258,-10.0,84,5.0,75.0,overcast,990.82,0,Winter,4.5,mountain,Snowy
4627,32.0,63,2.5,48.0,partly cloudy,1010.15,2,Winter,8.5,coastal,Cloudy
2432,10.0,60,10.5,88.0,partly cloudy,999.02,0,Autumn,4.5,coastal,Rainy
12521,34.0,51,1.5,35.0,partly cloudy,1005.67,1,Summer,7.0,mountain,Cloudy
11412,30.0,52,1.0,19.0,clear,1016.32,10,Summer,5.0,inland,Sunny
8353,107.0,107,15.0,83.0,partly cloudy,1015.0,11,Summer,7.0,mountain,Sunny
5682,34.0,85,13.5,87.0,overcast,1001.87,2,Summer,1.0,inland,Rainy
449,11.0,86,16.0,64.0,overcast,990.95,2,Summer,2.5,coastal,Rainy
8856,-2.0,75,8.0,80.0,overcast,987.92,1,Winter,4.0,inland,Snowy
490,-3.0,91,19.5,51.0,overcast,985.77,0,Winter,2.5,inland,Snowy
789,10.0,70,12.0,30.0,overcast,1013.4,3,Winter,6.0,inland,Cloudy
9217,12.0,67,3.0,47.0,overcast,1007.6,2,Spring,7.5,inland,Cloudy
2626,-12.0,77,6.0,49.0,cloudy,1188.33,10,Winter,13.0,inland,Cloudy
11163,11.0,89,23.5,92.0,overcast,1011.31,14,Summer,4.0,inland,Cloudy
10681,34.0,64,5.5,9.0,clear,1024.88,7,Winter,5.5,inland,Sunny
11417,66.0,88,8.0,94.0,clear,1013.8,5,Autumn,4.0,inland,Sunny
8039,42.0,65,7.5,9.0,clear,1028.98,6,Winter,6.0,mountain,Sunny
12222,32.0,21,9.0,5.0,partly cloudy,1014.7,6,Autumn,9.5,coastal,Sunny
10755,3.0,86,9.5,82.0,partly cloudy,986.53,1,Winter,2.0,mountain,Snowy
11394,12.0,51,12.5,10.0,overcast,1016.55,1,Winter,8.5,coastal,Cloudy
10806,11.0,59,10.5,99.0,overcast,1014.01,8,Winter,4.5,mountain,Rainy
10909,10.0,78,12.0,49.0,overcast,1016.44,1,Autumn,6.5,coastal,Cloudy
9072,21.0,39,7.0,9.0,clear,1012.18,6,Spring,8.5,mountain,Sunny
10395,20.0,73,11.0,43.0,overcast,1005.72,1,Summer,8.5,mountain,Cloudy
6573,29.0,56,7.0,3.0,clear,1010.5,11,Spring,5.0,coastal,Sunny
10051,-1.0,68,10.0,50.0,overcast,991.82,1,Winter,1.5,inland,Snowy
8868,-3.0,71,13.0,58.0,partly cloudy,990.04,1,Winter,2.0,inland,Snowy
3795,26.0,71,2.0,38.0,partly cloudy,1002.85,2,Spring,8.0,inland,Cloudy
3232,27.0,61,8.0,21.0,overcast,1005.11,1,Spring,7.5,mountain,Cloudy
3643,5.0,104,12.0,95.0,partly cloudy,1002.57,9,Autumn,1.0,mountain,Cloudy
11707,24.0,73,8.5,36.0,overcast,1012.84,3,Summer,6.5,mountain,Cloudy
8741,-13.0,43,0.5,44.0,partly cloudy,1054.7,9,Spring,4.5,coastal,Rainy
9989,11.0,66,12.5,28.0,partly cloudy,1146.89,1,Autumn,2.5,inland,Snowy
10408,0.0,91,2.0,77.0,overcast,989.54,1,Winter,4.5,inland,Snowy
9115,21.0,68,10.5,97.0,overcast,1016.13,0,Autumn,3.0,coastal,Rainy
9082,4.0,84,9.0,58.0,overcast,999.8,0,Winter,3.5,inland,Snowy
1177,12.0,53,7.0,22.0,partly cloudy,1012.93,3,Spring,5.5,mountain,Cloudy
13048,27.0,72,8.5,58.0,partly cloudy,994.21,0,Summer,2.0,coastal,Rainy
820,-10.0,95,4.0,62.0,overcast,984.07,0,Winter,1.5,inland,Snowy
950,-5.0,66,5.0,68.0,overcast,994.28,0,Winter,1.5,mountain,Snowy
11225,-10.0,80,17.5,63.0,partly cloudy,986.35,0,Winter,2.5,inland,Snowy
6920,22.0,57,7.5,11.0,overcast,1004.21,4,Winter,8.0,mountain,Cloudy
9100,13.0,68,0.0,18.0,overcast,1005.92,2,Autumn,8.0,inland,Cloudy
4336,20.0,20,5.5,15.0,clear,1022.42,7,Summer,10.0,inland,Sunny
4071,23.0,67,3.0,19.0,partly cloudy,1019.34,8,Summer,8.0,inland,Sunny
4242,-1.0,78,13.0,83.0,overcast,995.04,0,Winter,3.0,inland,Snowy
1691,43.0,102,1.0,88.0,clear,1027.93,4,Winter,10.0,inland,Sunny
12186,-6.0,68,6.5,78.0,overcast,995.84,0,Winter,1.5,inland,Snowy
5591,45.0,78,17.5,77.0,clear,1016.75,4,Winter,2.0,inland,Sunny
5091,21.0,108,2.0,84.0,partly cloudy,1010.85,2,Summer,3.0,inland,Cloudy
6784,13.0,92,18.0,70.0,overcast,1008.62,1,Summer,2.0,coastal,Rainy
8940,30.0,60,12.0,44.0,partly cloudy,1018.78,2,Summer,7.5,mountain,Cloudy
6457,28.0,56,6.5,11.0,clear,1024.91,5,Winter,10.0,mountain,Sunny
7378,-10.0,93,20.0,61.0,overcast,992.59,0,Winter,2.0,mountain,Snowy
9074,14.0,81,20.5,106.0,overcast,1003.93,12,Autumn,2.5,inland,Rainy
5541,22.0,62,0.5,38.0,overcast,1008.38,2,Autumn,5.5,coastal,Cloudy
12709,21.0,58,13.0,22.0,overcast,1017.15,2,Winter,7.0,inland,Cloudy
4004,37.0,97,22.5,98.0,clear,1022.28,12,Summer,4.5,inland,Sunny
3426,31.0,61,0.5,33.0,overcast,1009.13,3,Spring,8.0,coastal,Cloudy
10890,13.0,83,19.0,59.0,overcast,992.83,0,Winter,4.5,inland,Rainy
8056,10.0,73,13.5,44.0,partly cloudy,1004.37,2,Autumn,6.5,coastal,Cloudy
9003,27.0,82,6.0,62.0,overcast,1019.55,1,Autumn,3.5,coastal,Rainy
5755,0.0,89,11.5,73.0,overcast,981.91,1,Winter,4.0,mountain,Snowy
2381,16.0,109,19.0,106.0,overcast,1009.16,10,Summer,1.5,inland,Rainy
7706,21.0,66,4.5,47.0,overcast,1002.76,3,Summer,7.0,coastal,Cloudy
11951,11.0,59,12.5,19.0,overcast,1006.83,4,Spring,5.5,inland,Cloudy
11073,-4.0,83,6.0,76.0,partly cloudy,988.78,1,Winter,3.0,mountain,Snowy
3381,39.0,35,9.5,71.0,cloudy,852.69,13,Autumn,1.0,inland,Cloudy
3127,27.0,59,11.5,31.0,partly cloudy,1010.08,1,Spring,9.0,mountain,Cloudy
1111,22.0,49,0.0,10.0,clear,1023.31,10,Summer,6.5,inland,Sunny
10203,17.0,79,8.0,65.0,overcast,1002.34,1,Winter,4.5,inland,Rainy
5149,38.0,31,5.0,13.0,clear,1021.29,9,Winter,10.0,inland,Sunny
11785,-4.0,84,29.5,87.0,overcast,983.97,1,Winter,3.5,mountain,Snowy
5978,4.0,86,15.5,58.0,overcast,982.97,1,Winter,1.0,inland,Snowy
5941,20.0,40,10.0,11.0,clear,1028.64,9,Spring,10.0,inland,Sunny
9767,-10.0,66,19.5,83.0,overcast,981.96,0,Winter,3.0,inland,Snowy
2511,41.0,46,9.5,5.0,partly cloudy,1026.51,11,Summer,9.0,coastal,Sunny
1158,-7.0,69,18.0,53.0,overcast,992.92,1,Winter,3.5,inland,Snowy
1063,30.0,88,12.0,84.0,overcast,1006.2,1,Autumn,2.0,coastal,Rainy
9550,16.0,64,3.0,87.0,partly cloudy,1109.78,14,Summer,3.0,mountain,Sunny
2838,42.0,27,8.0,16.0,partly cloudy,1022.78,10,Summer,10.0,inland,Sunny
3860,38.0,90,35.0,71.0,overcast,1014.97,2,Spring,1.0,coastal,Rainy
6712,43.0,37,2.5,3.0,clear,1012.08,5,Autumn,7.5,mountain,Sunny
9727,2.0,66,11.5,40.0,overcast,1121.11,2,Winter,6.0,inland,Sunny
1444,47.0,92,0.0,78.0,clear,1024.73,12,Summer,4.0,mountain,Sunny
10054,-2.0,82,5.0,92.0,overcast,981.8,1,Winter,1.5,inland,Snowy
647,24.0,51,8.0,26.0,partly cloudy,1018.31,2,Spring,6.5,mountain,Cloudy
10653,28.0,76,7.0,83.0,partly cloudy,1016.07,3,Autumn,2.0,mountain,Rainy
10754,2.0,87,7.0,54.0,overcast,999.53,1,Winter,2.5,inland,Snowy
3231,-1.0,99,1.0,97.0,overcast,985.98,1,Winter,3.0,mountain,Snowy
6822,15.0,85,16.5,93.0,overcast,1010.45,3,Spring,3.0,mountain,Rainy
253,12.0,92,20.0,51.0,overcast,1010.65,3,Spring,2.0,mountain,Rainy
12173,-5.0,80,17.0,93.0,overcast,987.55,1,Winter,5.0,mountain,Snowy
12930,41.0,20,4.0,3.0,partly cloudy,1017.01,11,Summer,6.5,mountain,Sunny
6516,14.0,63,13.0,92.0,overcast,986.75,3,Summer,18.0,coastal,Snowy
7116,-10.0,96,2.0,59.0,overcast,994.38,1,Winter,3.0,mountain,Snowy
11965,24.0,24,10.0,1.0,partly cloudy,1025.66,8,Winter,5.5,inland,Sunny
4144,1.0,96,17.5,70.0,overcast,988.72,7,Winter,1.5,mountain,Snowy
12760,-9.0,69,19.5,76.0,overcast,995.21,0,Winter,3.0,inland,Snowy
1310,-12.0,59,12.5,56.0,cloudy,1112.01,4,Winter,1.5,mountain,Sunny
12164,11.0,72,11.5,13.0,partly cloudy,1193.75,4,Summer,1.0,mountain,Sunny
9059,20.0,71,3.5,22.0,overcast,1018.87,4,Summer,7.0,coastal,Cloudy
6958,23.0,79,13.0,82.0,overcast,997.71,1,Winter,2.5,inland,Rainy
7596,24.0,102,19.5,108.0,overcast,1001.94,5,Spring,7.5,mountain,Cloudy
4128,23.0,36,7.5,11.0,partly cloudy,1026.31,5,Autumn,8.0,inland,Sunny
11513,26.0,57,10.0,14.0,partly cloudy,1002.74,4,Summer,9.0,mountain,Cloudy
7576,11.0,80,11.0,94.0,overcast,992.32,0,Winter,2.5,coastal,Rainy
4207,25.0,71,17.5,80.0,partly cloudy,998.12,2,Winter,2.0,coastal,Rainy
11026,19.0,98,11.0,97.0,overcast,1009.3,0,Winter,2.5,mountain,Rainy
11449,26.0,41,8.5,7.0,clear,1020.65,6,Winter,7.5,coastal,Sunny
2084,29.0,68,17.5,63.0,partly cloudy,1017.96,3,Summer,4.5,coastal,Rainy
1636,4.0,66,3.5,95.0,overcast,994.68,0,Winter,4.5,mountain,Snowy
206,49.0,64,4.0,61.0,cloudy,1130.72,14,Winter,0.0,coastal,Cloudy
4297,22.0,57,7.5,14.0,partly cloudy,1019.88,4,Winter,7.5,inland,Cloudy
2729,27.0,77,4.5,10.0,cloudy,885.35,10,Winter,6.5,mountain,Snowy
4937,0.0,84,13.0,101.0,overcast,994.98,7,Winter,5.0,inland,Snowy
5044,21.0,56,8.5,18.0,partly cloudy,1015.83,4,Winter,6.5,coastal,Cloudy
6941,-10.0,30,9.5,57.0,cloudy,1156.96,12,Winter,1.5,coastal,Rainy
238,-3.0,76,10.0,85.0,overcast,986.77,0,Winter,3.5,mountain,Snowy
8586,-5.0,67,4.0,64.0,overcast,991.81,1,Winter,4.0,inland,Snowy
541,15.0,79,0.0,39.0,partly cloudy,1015.32,4,Summer,6.0,coastal,Cloudy
1039,0.0,46,8.0,45.0,overcast,1080.2,9,Spring,3.5,coastal,Sunny
9149,7.0,102,38.5,102.0,overcast,1019.16,9,Summer,3.0,inland,Rainy
11631,22.0,70,19.0,52.0,overcast,1007.19,1,Autumn,4.5,coastal,Rainy
3528,1.0,69,15.0,99.0,overcast,997.52,0,Winter,4.5,mountain,Snowy
4227,38.0,35,2.0,19.0,cloudy,1094.58,8,Spring,12.5,inland,Sunny
12116,18.0,76,5.5,27.0,partly cloudy,1005.5,4,Autumn,5.5,inland,Cloudy
9900,12.0,82,9.5,51.0,partly cloudy,1011.51,3,Autumn,4.5,inland,Rainy
7959,11.0,73,7.0,10.0,overcast,1019.01,1,Winter,8.0,mountain,Cloudy
3420,-1.0,70,2.0,57.0,overcast,982.76,1,Winter,4.0,mountain,Snowy
4990,11.0,84,20.0,80.0,overcast,1015.1,0,Summer,2.0,mountain,Rainy
10008,40.0,36,7.5,15.0,partly cloudy,1016.03,7,Winter,10.0,inland,Sunny
7623,-7.0,25,2.0,14.0,cloudy,1105.03,5,Autumn,16.5,mountain,Cloudy
851,-3.0,65,9.0,55.0,overcast,994.87,0,Winter,4.0,inland,Snowy
12885,-14.0,55,4.5,22.0,cloudy,1050.48,10,Spring,17.0,mountain,Snowy
5500,-12.0,26,11.0,77.0,cloudy,819.15,4,Winter,3.0,coastal,Sunny
5388,38.0,24,10.0,17.0,clear,1029.06,7,Summer,5.0,coastal,Sunny
1527,13.0,93,18.0,94.0,overcast,995.06,1,Winter,2.5,coastal,Rainy
9275,1.0,60,10.5,69.0,overcast,869.71,0,Winter,19.0,inland,Sunny
6319,32.0,60,3.5,43.0,partly cloudy,1005.35,6,Autumn,17.0,mountain,Sunny
2873,-1.0,62,15.0,72.0,overcast,984.87,1,Winter,3.5,inland,Snowy
9187,29.0,53,2.0,38.0,overcast,1003.58,4,Summer,7.5,coastal,Cloudy
5154,24.0,65,7.0,1.0,clear,1023.26,7,Autumn,8.0,inland,Sunny
2969,31.0,71,17.0,57.0,overcast,1002.76,1,Autumn,2.0,mountain,Rainy
6891,39.0,29,4.0,19.0,clear,1023.55,8,Autumn,8.5,coastal,Sunny
10868,34.0,69,15.0,86.0,partly cloudy,1119.07,8,Spring,14.5,coastal,Snowy
1197,25.0,47,5.0,10.0,clear,1026.95,6,Winter,10.0,coastal,Sunny
1067,-3.0,101,28.0,84.0,overcast,991.4,11,Winter,6.0,mountain,Snowy
146,33.0,25,4.0,3.0,partly cloudy,1027.6,11,Spring,6.5,coastal,Sunny
10951,-8.0,85,16.0,94.0,partly cloudy,984.38,0,Winter,4.5,inland,Snowy
2701,27.0,73,4.5,38.0,partly cloudy,1013.74,1,Autumn,6.5,inland,Cloudy
7952,33.0,98,12.5,85.0,clear,1025.58,12,Summer,8.5,mountain,Sunny
12482,22.0,38,2.5,11.0,clear,1024.93,11,Spring,7.5,mountain,Sunny
8992,10.0,78,11.0,50.0,partly cloudy,995.19,3,Summer,2.5,inland,Rainy
9333,31.0,33,8.0,14.0,clear,1013.31,10,Spring,5.5,inland,Sunny
9737,-1.0,86,3.0,68.0,overcast,983.82,1,Winter,3.5,inland,Snowy
811,38.0,74,11.5,35.0,cloudy,940.77,12,Spring,11.5,inland,Rainy
1646,-7.0,99,2.5,53.0,overcast,997.66,0,Winter,4.5,inland,Snowy
10617,32.0,62,9.5,4.0,clear,1012.8,6,Summer,9.0,mountain,Sunny
2971,12.0,68,5.5,26.0,overcast,1009.16,3,Spring,8.5,coastal,Cloudy
3744,29.0,70,11.5,80.0,partly cloudy,1007.59,0,Winter,1.0,coastal,Rainy
9769,39.0,35,8.5,0.0,clear,1011.34,5,Spring,6.5,mountain,Sunny
10259,19.0,59,9.5,84.0,overcast,1031.19,4,Spring,9.5,inland,Rainy
8190,-10.0,35,10.5,48.0,cloudy,1187.94,12,Summer,4.0,inland,Snowy
10287,18.0,64,6.5,75.0,overcast,1008.26,2,Winter,2.5,mountain,Rainy
8999,10.0,76,15.0,31.0,partly cloudy,1019.67,3,Autumn,7.5,inland,Cloudy
13074,32.0,70,10.5,61.0,partly cloudy,1015.92,0,Winter,1.0,coastal,Rainy
7314,21.0,66,0.0,5.0,clear,1012.22,10,Spring,8.5,coastal,Sunny
12036,25.0,97,14.5,97.0,clear,1022.72,5,Winter,9.5,mountain,Sunny
9576,20.0,50,11.5,43.0,partly cloudy,1013.21,1,Winter,6.0,mountain,Cloudy
10430,24.0,78,18.5,54.0,overcast,1009.18,0,Spring,1.5,coastal,Rainy
4859,35.0,27,6.5,13.0,partly cloudy,1019.12,6,Spring,7.5,mountain,Sunny
3045,21.0,65,9.5,12.0,clear,1018.91,11,Summer,9.0,coastal,Sunny
10718,-5.0,75,5.5,53.0,overcast,988.15,0,Winter,2.5,mountain,Snowy
9856,27.0,87,10.0,85.0,partly cloudy,1005.37,2,Summer,4.5,mountain,Rainy
3844,-7.0,85,14.5,51.0,overcast,996.17,0,Winter,4.5,inland,Snowy
4751,21.0,42,6.0,13.0,clear,1022.85,8,Summer,8.5,coastal,Sunny
8919,-10.0,61,8.0,79.0,overcast,992.25,1,Winter,4.5,mountain,Snowy
10990,-6.0,66,14.0,59.0,overcast,993.14,1,Winter,3.5,mountain,Snowy
6910,44.0,28,6.0,16.0,partly cloudy,1013.76,10,Spring,9.0,inland,Sunny
10964,-5.0,65,5.0,60.0,overcast,987.77,1,Winter,3.0,inland,Snowy
4302,24.0,67,14.5,29.0,partly cloudy,1004.16,3,Winter,6.5,mountain,Cloudy
6260,23.0,99,6.0,79.0,partly cloudy,1022.51,11,Winter,8.5,mountain,Sunny
9808,25.0,74,9.5,16.0,partly cloudy,1004.27,2,Summer,6.5,mountain,Cloudy
809,18.0,70,9.0,92.0,overcast,1009.71,3,Spring,2.0,coastal,Rainy
435,-5.0,87,3.5,52.0,overcast,985.21,0,Winter,1.0,inland,Snowy
9811,14.0,77,6.0,52.0,partly cloudy,1013.52,1,Winter,4.0,inland,Rainy
4622,17.0,93,15.0,88.0,clear,1017.0,12,Autumn,7.5,coastal,Sunny
10129,-2.0,88,8.5,62.0,overcast,995.44,0,Winter,5.0,mountain,Snowy
4875,23.0,37,7.5,8.0,clear,1028.87,5,Autumn,6.5,inland,Sunny
