,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
12487,30.0,32,3.0,3.0,clear,1012.93,11,Winter,9.5,mountain,Sunny
12488,16.0,74,14.5,65.0,overcast,995.58,1,Summer,3.0,mountain,Rainy
12489,3.0,81,18.5,59.0,overcast,985.54,1,Winter,3.0,mountain,Snowy
12490,43.0,28,2.0,0.0,clear,1027.55,7,Spring,8.0,inland,Sunny
12491,10.0,70,5.0,58.0,overcast,1015.82,3,Winter,2.0,mountain,Rainy
12492,33.0,61,6.0,78.0,partly cloudy,1019.2,3,Winter,3.5,coastal,Rainy
12493,24.0,76,16.0,69.0,overcast,999.91,3,Spring,2.0,mountain,Rainy
12494,23.0,73,0.5,44.0,overcast,1005.87,2,Summer,7.0,mountain,Cloudy
12495,-15.0,37,5.5,34.0,cloudy,852.76,7,Autumn,15.0,mountain,Rainy
12496,-17.0,44,2.0,80.0,partly cloudy,950.59,6,Spring,19.5,coastal,Sunny
12497,-3.0,93,11.5,61.0,overcast,988.38,0,Winter,2.5,inland,Snowy
12498,20.0,83,13.5,52.0,overcast,1008.2,1,Winter,3.5,inland,Rainy
12499,39.0,34,0.5,7.0,partly cloudy,1029.33,8,Winter,9.5,coastal,Sunny
12500,27.0,61,18.5,93.0,partly cloudy,1007.73,0,Winter,4.5,coastal,Rainy
12501,12.0,72,7.0,35.0,overcast,1008.54,1,Spring,5.0,coastal,Cloudy
12502,-1.0,73,11.0,71.0,overcast,985.83,1,Winter,2.5,inland,Snowy
12503,17.0,99,7.5,85.0,overcast,992.33,0,Winter,2.0,coastal,Rainy
12504,41.0,34,9.5,3.0,partly cloudy,1015.17,8,Autumn,8.0,inland,Sunny
12505,22.0,24,6.0,0.0,clear,1023.91,6,Autumn,5.5,mountain,Sunny
12506,19.0,99,12.5,57.0,overcast,994.3,0,Summer,4.0,coastal,Rainy
12507,-2.0,85,8.5,55.0,overcast,999.3,1,Winter,1.5,mountain,Snowy
12508,36.0,35,4.5,17.0,clear,1010.94,7,Autumn,7.0,coastal,Sunny
12509,31.0,59,8.5,73.0,overcast,914.79,6,Spring,12.5,mountain,Rainy
12510,-8.0,82,6.5,53.0,overcast,987.08,0,Winter,2.5,inland,Snowy
12511,17.0,60,11.0,12.0,partly cloudy,1007.55,3,Winter,6.0,coastal,Cloudy
12512,34.0,53,0.0,0.0,clear,1019.78,5,Spring,9.5,inland,Sunny
12513,27.0,37,8.5,14.0,clear,1021.89,9,Autumn,5.5,mountain,Sunny
12514,16.0,92,25.5,80.0,overcast,1016.66,7,Autumn,2.5,coastal,Rainy
12515,42.0,35,7.0,2.0,partly cloudy,1028.81,8,Autumn,9.5,coastal,Sunny
12516,20.0,67,7.0,13.0,partly cloudy,1014.38,9,Winter,8.5,mountain,Sunny
12517,-15.0,76,5.5,77.0,overcast,980.24,7,Winter,4.0,mountain,Snowy
12518,6.0,28,0.5,11.0,cloudy,1194.69,14,Spring,17.5,mountain,Sunny
12519,23.0,62,0.5,42.0,partly cloudy,1014.2,1,Winter,6.0,inland,Cloudy
12520,23.0,80,6.0,54.0,overcast,1015.46,1,Winter,2.0,mountain,Rainy
12521,34.0,51,1.5,35.0,partly cloudy,1005.67,1,Summer,7.0,mountain,Cloudy
12522,22.0,33,1.5,13.0,partly cloudy,1010.66,6,Autumn,9.0,inland,Sunny
12523,44.0,34,1.5,18.0,clear,1016.96,7,Spring,6.5,mountain,Sunny
12524,-8.0,84,3.0,58.0,partly cloudy,989.47,0,Winter,3.5,mountain,Snowy
12525,30.0,33,8.5,16.0,clear,1010.6,11,Autumn,8.0,mountain,Sunny
12526,11.0,63,7.0,13.0,overcast,1009.2,4,Winter,8.0,inland,Cloudy
12527,33.0,93,18.5,93.0,overcast,1013.71,2,Summer,3.0,mountain,Rainy
12528,-9.0,82,16.0,85.0,overcast,995.61,0,Winter,3.5,inland,Snowy
12529,19.0,56,3.0,22.0,partly cloudy,1008.09,2,Summer,8.0,coastal,Cloudy
12530,15.0,69,7.5,55.0,overcast,929.31,10,Spring,12.0,inland,Rainy
12531,20.0,75,5.0,11.0,partly cloudy,1007.74,2,Summer,5.5,coastal,Cloudy
12532,34.0,42,4.0,6.0,partly cloudy,1023.9,11,Autumn,9.0,mountain,Sunny
12533,4.0,92,19.0,80.0,overcast,985.07,1,Winter,4.5,inland,Snowy
12534,27.0,97,5.5,70.0,partly cloudy,1014.68,2,Spring,1.5,inland,Rainy
12535,5.0,24,4.5,74.0,overcast,1129.82,11,Winter,7.0,coastal,Cloudy
12536,28.0,101,8.0,95.0,clear,1019.07,11,Autumn,1.0,inland,Sunny
12537,-10.0,89,12.5,90.0,overcast,995.44,1,Winter,3.5,mountain,Snowy
12538,-1.0,77,6.0,81.0,partly cloudy,992.52,1,Winter,1.5,inland,Snowy
12539,15.0,76,15.0,77.0,overcast,999.71,1,Autumn,3.0,coastal,Rainy
12540,21.0,61,15.5,58.0,overcast,1016.19,3,Autumn,1.0,coastal,Rainy
12541,32.0,95,5.5,102.0,partly cloudy,1018.34,11,Autumn,8.5,inland,Cloudy
12542,42.0,56,5.0,2.0,clear,1028.09,10,Summer,8.0,coastal,Sunny
12543,25.0,47,4.0,1.0,clear,1013.16,6,Winter,5.5,mountain,Sunny
12544,9.0,88,19.0,88.0,overcast,1001.62,1,Autumn,1.0,coastal,Rainy
12545,15.0,66,7.5,49.0,partly cloudy,1015.58,3,Summer,7.0,coastal,Cloudy
12546,-5.0,84,13.0,85.0,partly cloudy,987.11,0,Winter,3.5,inland,Snowy
12547,12.0,79,4.0,16.0,overcast,1005.44,2,Autumn,5.0,coastal,Cloudy
12548,-12.0,32,13.5,45.0,overcast,926.47,9,Summer,13.0,inland,Sunny
12549,36.0,57,8.0,17.0,partly cloudy,1028.35,5,Summer,5.5,mountain,Sunny
12550,27.0,68,7.0,61.0,partly cloudy,997.22,2,Summer,2.5,mountain,Rainy
12551,34.0,75,3.0,17.0,overcast,1019.39,1,Summer,8.5,mountain,Cloudy
12552,57.0,85,28.0,107.0,overcast,1016.29,8,Autumn,1.0,coastal,Rainy
12553,2.0,68,8.0,92.0,overcast,994.14,0,Winter,3.5,inland,Snowy
12554,-8.0,72,7.0,77.0,overcast,990.53,0,Winter,3.0,inland,Snowy
12555,37.0,60,3.0,27.0,partly cloudy,989.8,1,Winter,7.0,inland,Cloudy
12556,22.0,28,1.5,13.0,clear,1022.9,8,Autumn,8.0,inland,Sunny
12557,23.0,75,2.5,11.0,partly cloudy,1012.14,4,Winter,8.0,coastal,Cloudy
12558,49.0,73,1.5,101.0,clear,1017.37,1,Summer,7.5,mountain,Sunny
12559,-10.0,62,14.0,58.0,partly cloudy,989.05,1,Winter,3.5,inland,Snowy
12560,15.0,74,18.0,90.0,partly cloudy,1006.95,2,Winter,5.0,mountain,Rainy
12561,-10.0,91,12.0,71.0,partly cloudy,999.57,1,Winter,2.0,inland,Snowy
12562,23.0,46,6.0,18.0,partly cloudy,1012.17,10,Summer,6.5,mountain,Sunny
12563,33.0,94,13.5,67.0,overcast,997.77,3,Spring,4.5,coastal,Rainy
12564,24.0,70,2.5,12.0,partly cloudy,1014.71,2,Autumn,8.5,coastal,Cloudy
12565,-6.0,74,0.0,55.0,overcast,991.0,1,Winter,3.0,inland,Snowy
12566,4.0,109,16.0,93.0,overcast,988.15,12,Winter,3.5,inland,Snowy
12567,-4.0,80,11.5,91.0,partly cloudy,986.49,1,Winter,3.0,mountain,Snowy
12568,33.0,77,12.0,65.0,partly cloudy,997.76,1,Autumn,4.5,coastal,Rainy
12569,14.0,80,18.0,75.0,overcast,1016.31,0,Winter,1.5,mountain,Rainy
12570,15.0,68,3.5,57.0,overcast,1049.56,9,Summer,18.0,mountain,Sunny
12571,10.0,63,14.0,74.0,overcast,1015.72,0,Summer,2.5,inland,Rainy
12572,17.0,62,14.0,85.0,partly cloudy,991.8,1,Spring,2.5,mountain,Rainy
12573,42.0,63,7.0,15.0,clear,1012.89,7,Autumn,9.0,coastal,Sunny
12574,-3.0,78,15.5,68.0,overcast,996.07,1,Winter,3.5,mountain,Snowy
12575,28.0,60,15.0,51.0,overcast,1004.04,2,Winter,4.5,mountain,Rainy
12576,26.0,82,17.5,87.0,overcast,1005.75,0,Summer,4.0,coastal,Rainy
12577,-3.0,84,21.0,89.0,partly cloudy,986.73,9,Winter,2.5,inland,Snowy
12578,30.0,68,13.5,40.0,overcast,1002.37,3,Summer,7.0,coastal,Cloudy
12579,-14.0,105,30.5,74.0,overcast,981.24,2,Winter,1.5,mountain,Snowy
12580,-1.0,79,0.5,60.0,overcast,990.46,1,Winter,3.5,mountain,Snowy
12581,23.0,51,3.0,16.0,clear,1014.27,7,Spring,7.0,mountain,Sunny
12582,42.0,34,0.5,7.0,clear,1024.73,6,Winter,6.5,inland,Sunny
12583,36.0,107,15.5,101.0,overcast,1008.87,3,Spring,3.0,inland,Cloudy
12584,21.0,65,19.0,55.0,partly cloudy,1013.7,0,Autumn,4.0,mountain,Rainy
12585,-3.0,90,21.5,81.0,partly cloudy,983.76,13,Winter,0.5,inland,Snowy
12586,28.0,68,7.0,4.0,clear,1017.01,7,Spring,9.5,mountain,Sunny
12587,34.0,92,18.0,51.0,partly cloudy,1010.67,3,Autumn,3.0,coastal,Rainy
12588,-2.0,77,16.0,89.0,overcast,997.1,0,Winter,4.0,mountain,Snowy
12589,-1.0,95,18.5,70.0,overcast,993.38,1,Winter,4.0,inland,Snowy
12590,10.0,62,12.5,91.0,overcast,1001.13,2,Autumn,0.5,inland,Cloudy
12591,24.0,70,8.0,10.0,overcast,1012.9,3,Autumn,7.0,mountain,Cloudy
12592,27.0,84,15.5,53.0,overcast,1019.1,0,Spring,3.5,coastal,Rainy
12593,28.0,60,1.5,25.0,overcast,1009.14,4,Spring,7.0,mountain,Cloudy
12594,2.0,72,13.0,68.0,overcast,985.39,0,Winter,4.5,inland,Snowy
12595,26.0,74,12.5,86.0,overcast,1006.27,3,Summer,1.5,coastal,Rainy
12596,17.0,86,5.5,80.0,overcast,1016.08,0,Winter,4.0,mountain,Rainy
12597,28.0,87,18.0,90.0,partly cloudy,995.48,3,Summer,1.5,inland,Rainy
12598,34.0,69,4.0,10.0,overcast,1015.61,2,Autumn,8.0,coastal,Cloudy
12599,26.0,20,3.5,1.0,clear,1025.91,8,Autumn,9.0,inland,Sunny
12600,60.0,81,11.0,102.0,clear,1018.32,7,Autumn,12.0,coastal,Sunny
12601,18.0,37,3.0,11.0,partly cloudy,888.19,11,Autumn,1.0,inland,Snowy
12602,19.0,77,3.0,24.0,overcast,1006.27,1,Spring,7.5,inland,Cloudy
12603,14.0,84,15.5,90.0,partly cloudy,1011.37,1,Autumn,2.5,mountain,Rainy
12604,30.0,62,5.5,16.0,clear,1028.33,11,Summer,7.5,mountain,Sunny
12605,-8.0,93,1.5,55.0,overcast,986.82,1,Winter,2.5,mountain,Snowy
12606,4.0,70,5.0,50.0,partly cloudy,987.13,12,Spring,15.0,inland,Rainy
12607,38.0,68,2.5,10.0,clear,1023.73,5,Autumn,8.5,inland,Sunny
12608,-5.0,107,31.0,82.0,overcast,985.29,5,Winter,0.5,mountain,Snowy
12609,-4.0,21,11.5,22.0,cloudy,932.69,9,Spring,14.0,coastal,Cloudy
12610,43.0,89,5.5,81.0,clear,1016.51,0,Winter,6.5,mountain,Sunny
12611,33.0,67,11.5,25.0,overcast,1002.56,4,Autumn,7.0,coastal,Cloudy
12612,42.0,65,6.5,4.0,partly cloudy,1020.63,6,Spring,9.0,coastal,Sunny
12613,24.0,73,9.0,73.0,partly cloudy,1003.54,9,Autumn,6.5,coastal,Cloudy
12614,26.0,88,13.5,103.0,overcast,1011.27,4,Summer,2.0,coastal,Rainy
12615,32.0,65,8.0,39.0,overcast,1017.88,1,Spring,5.0,mountain,Cloudy
12616,1.0,88,0.5,60.0,overcast,985.22,0,Winter,2.5,mountain,Snowy
12617,10.0,77,12.0,14.0,partly cloudy,1001.0,4,Autumn,6.5,inland,Cloudy
12618,-8.0,80,7.5,96.0,partly cloudy,991.44,0,Winter,1.0,inland,Snowy
12619,25.0,81,32.5,86.0,partly cloudy,1009.6,7,Spring,7.5,inland,Cloudy
12620,62.0,73,7.5,70.0,partly cloudy,1011.67,13,Spring,0.5,inland,Sunny
12621,42.0,43,2.0,6.0,clear,1023.39,5,Winter,6.5,inland,Sunny
12622,44.0,56,3.0,7.0,clear,1023.47,9,Summer,6.0,mountain,Sunny
12623,34.0,74,8.5,76.0,partly cloudy,990.63,2,Summer,3.0,mountain,Rainy
12624,24.0,84,9.0,71.0,overcast,998.08,3,Winter,1.5,mountain,Rainy
12625,-7.0,96,2.5,71.0,overcast,981.5,1,Winter,5.0,inland,Snowy
12626,34.0,66,1.0,40.0,partly cloudy,1011.33,4,Autumn,6.5,inland,Cloudy
12627,16.0,90,13.0,81.0,overcast,1000.72,2,Autumn,2.0,coastal,Rainy
12628,29.0,97,16.0,65.0,partly cloudy,996.29,3,Summer,4.0,inland,Rainy
12629,40.0,24,6.0,7.0,partly cloudy,1013.38,10,Autumn,6.5,inland,Sunny
12630,25.0,68,4.0,42.0,partly cloudy,1018.88,1,Autumn,9.0,coastal,Cloudy
12631,1.0,99,2.0,84.0,overcast,991.07,0,Winter,4.5,mountain,Snowy
12632,41.0,45,7.5,7.0,clear,1023.31,6,Spring,7.5,inland,Sunny
12633,24.0,73,19.5,62.0,overcast,1004.8,2,Spring,1.5,inland,Rainy
12634,-6.0,62,5.5,59.0,overcast,989.4,0,Winter,1.5,inland,Snowy
12635,21.0,20,9.0,6.0,partly cloudy,1017.98,5,Spring,8.0,mountain,Sunny
12636,25.0,95,18.5,91.0,partly cloudy,1001.98,0,Winter,2.0,coastal,Rainy
12637,17.0,62,10.0,65.0,partly cloudy,1019.58,0,Winter,1.5,coastal,Rainy
12638,33.0,83,12.5,76.0,overcast,998.92,2,Spring,4.0,coastal,Rainy
12639,1.0,95,0.0,60.0,overcast,992.38,1,Winter,2.0,inland,Snowy
12640,40.0,50,0.0,3.0,clear,1010.07,11,Autumn,9.5,inland,Sunny
12641,10.0,49,1.0,54.0,overcast,856.17,3,Autumn,17.0,mountain,Sunny
12642,10.0,85,12.5,53.0,overcast,992.76,3,Winter,1.5,mountain,Rainy
12643,27.0,84,12.5,55.0,overcast,1015.35,3,Winter,2.0,coastal,Rainy
12644,29.0,61,8.0,14.0,clear,1018.34,8,Winter,6.5,inland,Sunny
12645,-8.0,75,13.5,81.0,overcast,999.39,1,Winter,4.0,inland,Snowy
12646,-3.0,91,6.0,62.0,overcast,999.21,0,Winter,3.5,inland,Snowy
12647,0.0,74,3.5,88.0,overcast,995.75,1,Winter,2.0,mountain,Snowy
12648,33.0,77,5.0,47.0,partly cloudy,1006.27,3,Autumn,5.0,coastal,Cloudy
12649,15.0,87,11.5,59.0,overcast,1012.68,3,Summer,1.5,coastal,Rainy
12650,13.0,54,1.0,96.0,overcast,955.55,8,Spring,3.0,inland,Rainy
12651,-6.0,91,22.0,93.0,overcast,991.4,13,Winter,2.0,mountain,Snowy
12652,30.0,52,0.0,12.0,overcast,1007.48,1,Autumn,8.5,coastal,Cloudy
12653,30.0,75,7.5,65.0,overcast,992.54,0,Autumn,1.5,inland,Rainy
12654,33.0,20,12.0,81.0,overcast,917.04,4,Autumn,13.0,mountain,Rainy
12655,14.0,85,34.0,72.0,overcast,1017.66,7,Spring,2.5,coastal,Rainy
12656,51.0,74,12.0,84.0,partly cloudy,1022.87,1,Winter,4.5,mountain,Sunny
12657,-7.0,83,17.5,65.0,overcast,980.32,0,Winter,3.5,inland,Snowy
12658,26.0,62,15.5,90.0,partly cloudy,1009.38,2,Autumn,1.5,coastal,Rainy
12659,41.0,77,14.0,21.0,overcast,850.62,1,Winter,1.5,coastal,Cloudy
12660,2.0,89,16.5,76.0,overcast,991.63,0,Winter,1.0,inland,Snowy
12661,4.0,84,15.0,76.0,overcast,988.81,0,Winter,3.0,mountain,Snowy
12662,34.0,102,27.0,93.0,overcast,993.42,7,Spring,5.0,mountain,Rainy
12663,17.0,77,3.0,41.0,partly cloudy,1006.91,1,Winter,8.5,coastal,Cloudy
12664,33.0,75,20.5,102.0,clear,1027.57,0,Autumn,4.0,mountain,Sunny
12665,10.0,68,11.5,21.0,partly cloudy,1005.05,2,Winter,5.5,mountain,Cloudy
12666,34.0,62,13.5,28.0,partly cloudy,1007.36,2,Winter,6.5,inland,Cloudy
12667,30.0,74,6.5,109.0,clear,1020.56,12,Autumn,11.0,mountain,Sunny
12668,28.0,41,11.5,42.0,overcast,944.45,1,Summer,5.0,coastal,Sunny
12669,11.0,91,34.5,82.0,overcast,1007.44,7,Winter,1.5,mountain,Rainy
12670,44.0,68,10.0,3.0,clear,1017.96,5,Summer,6.0,inland,Sunny
12671,44.0,48,1.5,2.0,partly cloudy,1017.09,5,Autumn,9.0,inland,Sunny
12672,61.0,109,32.0,93.0,partly cloudy,990.26,7,Autumn,1.0,inland,Rainy
12673,34.0,90,7.0,79.0,overcast,1003.12,1,Winter,4.5,inland,Rainy
12674,24.0,50,6.0,11.0,partly cloudy,1018.21,3,Spring,6.0,mountain,Cloudy
12675,18.0,73,7.5,16.0,overcast,1005.16,3,Winter,8.0,inland,Cloudy
12676,33.0,63,15.5,94.0,overcast,1012.72,2,Autumn,4.0,inland,Rainy
12677,19.0,70,11.0,19.0,partly cloudy,1008.18,2,Winter,6.5,inland,Cloudy
12678,16.0,41,1.5,83.0,overcast,867.66,11,Autumn,14.5,coastal,Snowy
12679,38.0,50,2.5,0.0,partly cloudy,1011.42,8,Winter,8.5,inland,Sunny
12680,19.0,63,4.0,43.0,partly cloudy,1012.4,4,Spring,5.5,mountain,Cloudy
12681,31.0,23,1.5,14.0,clear,1017.36,6,Autumn,9.0,mountain,Sunny
12682,16.0,103,24.5,72.0,overcast,1011.9,11,Spring,6.0,coastal,Cloudy
12683,44.0,67,6.5,4.0,clear,1017.84,11,Summer,9.5,coastal,Sunny
12684,11.0,78,9.5,78.0,overcast,1006.13,2,Summer,3.5,inland,Rainy
12685,34.0,64,8.5,19.0,partly cloudy,1010.68,2,Summer,7.0,inland,Cloudy
12686,29.0,59,8.5,8.0,partly cloudy,1012.14,9,Winter,7.0,mountain,Sunny
12687,-5.0,91,6.0,91.0,overcast,980.63,1,Winter,3.0,mountain,Snowy
12688,18.0,98,17.5,95.0,partly cloudy,1016.79,1,Spring,4.5,mountain,Rainy
12689,1.0,61,13.5,56.0,overcast,994.3,0,Winter,1.0,mountain,Snowy
12690,17.0,77,14.5,58.0,overcast,996.07,2,Summer,2.0,coastal,Rainy
12691,31.0,77,9.0,40.0,partly cloudy,1000.97,2,Summer,6.5,inland,Cloudy
12692,35.0,35,8.5,83.0,cloudy,1135.1,0,Autumn,6.5,mountain,Rainy
12693,16.0,90,16.5,77.0,partly cloudy,991.95,1,Winter,4.5,inland,Rainy
12694,26.0,106,15.5,100.0,partly cloudy,1012.47,14,Winter,4.5,mountain,Cloudy
12695,21.0,82,14.5,59.0,overcast,995.44,3,Winter,1.0,coastal,Rainy
12696,25.0,50,1.5,15.0,partly cloudy,1010.09,5,Spring,6.0,coastal,Sunny
12697,25.0,55,9.0,46.0,partly cloudy,1001.9,4,Autumn,8.0,coastal,Cloudy
12698,-17.0,53,6.5,58.0,partly cloudy,922.89,12,Spring,8.5,inland,Sunny
12699,38.0,66,5.5,5.0,clear,1024.39,5,Summer,8.0,mountain,Sunny
12700,17.0,67,10.5,77.0,overcast,991.22,0,Autumn,4.5,inland,Rainy
12701,-11.0,89,16.5,94.0,overcast,986.05,0,Winter,1.5,mountain,Snowy
12702,20.0,78,18.5,62.0,partly cloudy,1015.25,2,Autumn,4.0,coastal,Rainy
12703,22.0,26,6.0,90.0,partly cloudy,907.31,1,Spring,16.5,inland,Cloudy
12704,27.0,65,14.0,11.0,partly cloudy,920.85,2,Autumn,18.5,mountain,Rainy
12705,34.0,87,14.0,56.0,overcast,990.55,3,Spring,2.5,mountain,Rainy
12706,61.0,85,8.5,108.0,partly cloudy,1009.51,6,Spring,2.0,inland,Cloudy
12707,31.0,35,4.0,13.0,partly cloudy,1011.03,8,Summer,9.0,coastal,Sunny
12708,14.0,85,27.5,85.0,overcast,1005.2,2,Winter,5.0,coastal,Rainy
12709,21.0,58,13.0,22.0,overcast,1017.15,2,Winter,7.0,inland,Cloudy
12710,43.0,47,1.5,81.0,partly cloudy,921.97,13,Spring,18.0,inland,Cloudy
12711,25.0,53,9.5,15.0,clear,1026.09,11,Autumn,7.5,mountain,Sunny
12712,26.0,63,4.5,14.0,partly cloudy,1013.55,9,Autumn,7.0,coastal,Sunny
12713,22.0,60,4.5,33.0,partly cloudy,1016.31,1,Winter,8.5,inland,Cloudy
12714,31.0,66,7.0,38.0,partly cloudy,820.69,9,Winter,4.0,mountain,Rainy
12715,21.0,72,17.5,56.0,overcast,990.61,0,Spring,4.5,coastal,Rainy
12716,53.0,73,29.0,82.0,partly cloudy,1008.15,13,Winter,8.0,inland,Cloudy
12717,41.0,43,10.0,14.0,partly cloudy,1024.52,10,Spring,5.5,coastal,Sunny
12718,18.0,69,6.5,71.0,overcast,997.95,2,Winter,2.5,coastal,Rainy
12719,16.0,72,13.0,55.0,overcast,1019.06,0,Autumn,2.5,inland,Rainy
12720,40.0,62,5.0,11.0,clear,1020.6,8,Spring,9.5,coastal,Sunny
12721,-17.0,36,11.0,71.0,cloudy,1135.47,5,Autumn,17.0,coastal,Rainy
12722,-8.0,88,5.0,97.0,partly cloudy,985.16,0,Winter,3.0,mountain,Snowy
12723,-1.0,97,5.5,95.0,overcast,989.5,1,Winter,2.5,inland,Snowy
12724,16.0,77,0.5,14.0,partly cloudy,1002.56,3,Winter,6.5,mountain,Cloudy
12725,25.0,99,20.5,84.0,overcast,1005.78,12,Autumn,3.0,inland,Cloudy
12726,14.0,72,19.0,52.0,overcast,1012.03,3,Spring,2.5,coastal,Rainy
12727,20.0,55,10.0,10.0,clear,1025.13,10,Summer,9.0,coastal,Sunny
12728,4.0,81,5.5,96.0,overcast,985.69,1,Winter,2.0,mountain,Snowy
12729,26.0,71,12.5,96.0,overcast,1085.68,4,Summer,18.0,inland,Cloudy
12730,25.0,79,12.0,79.0,partly cloudy,1014.71,0,Summer,4.0,mountain,Rainy
12731,28.0,76,9.0,13.0,partly cloudy,1010.43,2,Summer,8.5,coastal,Cloudy
12732,26.0,86,9.0,74.0,partly cloudy,998.68,3,Spring,3.0,coastal,Rainy
12733,21.0,66,9.0,41.0,overcast,1005.77,4,Winter,6.0,coastal,Cloudy
12734,-8.0,82,18.5,73.0,overcast,988.5,1,Winter,4.0,mountain,Snowy
12735,27.0,69,4.0,6.0,clear,1011.41,8,Summer,7.0,coastal,Sunny
12736,34.0,58,1.5,10.0,partly cloudy,1018.79,8,Autumn,9.5,inland,Sunny
12737,27.0,73,12.0,34.0,partly cloudy,1002.11,4,Winter,8.0,inland,Cloudy
12738,18.0,53,3.5,35.0,partly cloudy,1013.46,2,Spring,5.0,coastal,Cloudy
12739,15.0,90,20.0,95.0,overcast,995.68,3,Spring,1.5,inland,Rainy
12740,27.0,27,1.0,12.0,clear,1010.11,7,Summer,8.0,inland,Sunny
12741,23.0,99,12.0,61.0,overcast,1001.71,0,Winter,2.5,inland,Rainy
12742,12.0,54,4.5,19.0,partly cloudy,1005.27,4,Winter,8.5,coastal,Cloudy
12743,4.0,85,2.5,72.0,overcast,997.1,1,Winter,3.0,inland,Snowy
12744,21.0,94,7.5,50.0,overcast,1014.82,3,Autumn,1.5,inland,Rainy
12745,3.0,75,14.5,71.0,overcast,987.78,1,Winter,2.0,mountain,Snowy
12746,20.0,36,3.0,6.0,clear,1015.31,10,Spring,7.5,coastal,Sunny
12747,36.0,49,8.5,83.0,partly cloudy,1149.19,1,Winter,16.0,inland,Sunny
12748,-8.0,90,7.5,56.0,overcast,999.04,0,Winter,4.5,inland,Snowy
12749,67.0,90,21.0,95.0,clear,1013.26,12,Summer,10.0,coastal,Sunny
12750,13.0,90,14.5,93.0,overcast,1014.44,2,Autumn,4.5,inland,Rainy
12751,10.0,50,4.5,36.0,partly cloudy,1008.35,4,Spring,8.0,inland,Cloudy
12752,90.0,83,15.0,98.0,clear,1028.13,2,Summer,10.0,inland,Sunny
12753,27.0,52,1.5,16.0,clear,1020.04,11,Autumn,6.0,inland,Sunny
12754,-3.0,78,15.5,77.0,overcast,993.14,0,Winter,4.0,inland,Snowy
12755,19.0,82,10.0,53.0,overcast,1007.78,1,Spring,4.0,mountain,Rainy
12756,20.0,55,7.5,28.0,overcast,1017.15,2,Winter,7.5,coastal,Cloudy
12757,26.0,42,6.5,9.0,clear,1028.15,8,Spring,7.5,inland,Sunny
12758,32.0,51,8.0,11.0,clear,1010.91,11,Autumn,6.0,coastal,Sunny
12759,43.0,98,4.0,101.0,overcast,1017.91,1,Winter,7.5,coastal,Cloudy
12760,-9.0,69,19.5,76.0,overcast,995.21,0,Winter,3.0,inland,Snowy
12761,-10.0,73,0.5,74.0,overcast,992.52,0,Winter,4.0,mountain,Snowy
12762,28.0,50,8.5,3.0,partly cloudy,1028.84,11,Winter,9.5,mountain,Sunny
12763,-4.0,99,20.0,73.0,overcast,999.82,9,Winter,1.5,inland,Snowy
12764,22.0,65,6.0,12.0,partly cloudy,1016.64,2,Winter,6.0,inland,Cloudy
12765,25.0,67,7.0,49.0,partly cloudy,1010.71,1,Autumn,6.5,inland,Cloudy
12766,28.0,81,8.0,67.0,overcast,1009.52,3,Autumn,3.5,mountain,Rainy
12767,17.0,77,8.5,15.0,partly cloudy,1016.21,4,Winter,8.5,inland,Cloudy
12768,23.0,77,13.0,87.0,clear,1027.16,12,Winter,9.0,coastal,Sunny
12769,29.0,89,12.0,61.0,overcast,1000.36,1,Winter,4.5,inland,Rainy
12770,30.0,31,8.0,49.0,partly cloudy,918.45,3,Autumn,12.0,coastal,Cloudy
12771,27.0,55,0.0,7.0,clear,1022.26,6,Summer,7.5,mountain,Sunny
12772,17.0,74,0.5,38.0,overcast,1012.1,4,Spring,7.0,coastal,Cloudy
12773,36.0,68,3.5,11.0,partly cloudy,1023.75,5,Autumn,9.5,coastal,Sunny
12774,33.0,75,4.0,48.0,overcast,1012.57,1,Winter,8.0,inland,Cloudy
12775,4.0,65,4.0,51.0,partly cloudy,993.16,1,Winter,1.5,inland,Snowy
12776,25.0,75,2.5,72.0,overcast,1048.27,9,Winter,19.0,inland,Rainy
12777,30.0,76,14.5,25.0,partly cloudy,1015.22,2,Spring,8.5,mountain,Cloudy
12778,22.0,78,11.0,39.0,overcast,1005.32,4,Summer,8.0,coastal,Cloudy
12779,11.0,78,6.5,96.0,overcast,1003.38,2,Winter,1.5,mountain,Rainy
12780,17.0,76,2.0,40.0,partly cloudy,1017.61,2,Spring,6.0,coastal,Cloudy
12781,32.0,96,8.0,62.0,partly cloudy,1018.06,3,Spring,2.5,coastal,Rainy
12782,-2.0,99,31.5,89.0,overcast,991.12,4,Winter,0.5,mountain,Snowy
12783,20.0,73,14.0,18.0,partly cloudy,1003.02,2,Autumn,6.0,mountain,Cloudy
12784,21.0,60,12.0,38.0,partly cloudy,1002.29,1,Winter,6.5,inland,Cloudy
12785,17.0,64,15.5,55.0,overcast,1019.47,0,Autumn,2.5,inland,Rainy
12786,26.0,24,5.5,4.0,clear,1019.73,10,Winter,9.5,mountain,Sunny
12787,45.0,73,13.5,78.0,partly cloudy,1114.71,3,Spring,1.0,coastal,Rainy
12788,40.0,93,19.5,105.0,clear,1013.88,12,Summer,3.5,inland,Sunny
12789,2.0,76,30.5,101.0,overcast,995.85,0,Winter,0.5,inland,Snowy
